DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
2,2020-07-26,88,3,198,4.06779661,11
2,2020-07-27,63,0,1418,5.989705194,126
2,2020-07-28,71,1,2240,4.023746702,112
2,2020-07-29,141,5,1782,6.547619048,155
2,2020-07-30,124,1,1411,5.241935484,99
2,2020-07-31,143,0,1458,5.986903648,111
2,2020-08-01,82,3,421,5.769230769,29
2,2020-08-02,59,1,276,5.27638191,24
2,2020-08-03,86,1,1616,5.645816409,143
2,2020-08-04,101,5,1556,6.078203639,145
2,2020-08-05,140,0,1844,6.513409962,174
2,2020-08-06,164,2,1471,6.669553919,128
2,2020-08-07,116,2,1612,5.389955084,121
2,2020-08-08,136,1,581,6.597222222,49
2,2020-08-09,104,1,306,6.451612903,35
2,2020-08-10,93,2,1447,7.868252516,190
2,2020-08-11,70,2,1599,5.579399142,143
2,2020-08-12,125,1,1538,5.602240896,147
2,2020-08-13,164,5,1451,4.912122578,121
2,2020-08-14,120,1,1546,5.808793868,146
2,2020-08-15,64,3,581,5.655836342,52
2,2020-08-16,88,0,381,6.588579795,47
2,2020-08-17,106,1,1500,11.228482,269
2,2020-08-18,66,1,1365,7.655502392,205
2,2020-08-19,158,0,1476,7.716262976,215
2,2020-08-20,251,2,1234,5.696465696,127
2,2020-08-21,211,1,1492,5.839694656,146
2,2020-08-22,84,0,566,7.674144038,67
2,2020-08-23,94,0,474,5.826558266,44
2,2020-08-24,182,3,1594,7.680550248,211
2,2020-08-25,193,0,1670,5.141300647,166
2,2020-08-26,166,1,1408,4.279444038,148
2,2020-08-27,115,3,1352,3.62400906,107
2,2020-08-28,116,0,1185,3.662691652,97
2,2020-08-29,109,1,600,4,37
2,2020-08-30,86,1,439,3.823529412,34
2,2020-08-31,56,1,1406,6.21761658,167
2,2020-09-01,69,0,1411,3.07062436,93
2,2020-09-02,184,1,1208,4.634655532,117
2,2020-09-03,106,1,1168,3.334503335,105
2,2020-09-04,121,1,1218,4.102564103,114
2,2020-09-05,70,1,420,2.808112324,22
2,2020-09-06,49,0,350,5.340699816,34
2,2020-09-07,37,1,228,4.473684211,37
2,2020-09-08,132,0,1379,3.532536521,147
2,2020-09-09,57,2,1315,3.058007566,126
2,2020-09-10,98,0,1137,2.535760728,92
2,2020-09-11,109,0,1484,3.091592025,137
2,2020-09-12,117,0,282,3.201506591,31
2,2020-09-13,83,1,383,2.849389417,23
2,2020-09-14,102,0,1387,4.646282974,181
2,2020-09-15,62,1,1235,3.854389722,163
2,2020-09-16,121,0,1257,2.721749696,132
2,2020-09-17,151,4,1085,3.074626866,115
2,2020-09-18,144,2,1066,2.552447552,92
2,2020-09-19,97,3,341,6.618962433,40
2,2020-09-20,100,0,336,3.985932005,49
2,2020-09-21,94,1,1177,5.546947629,206
2,2020-09-22,101,3,1316,3.868471954,199
2,2020-09-23,140,2,1251,4.594820384,194
2,2020-09-24,152,1,1250,3.4761018,141
2,2020-09-25,190,3,1142,4.973913043,149
2,2020-09-26,171,3,408,5.330243337,63
2,2020-09-27,104,5,306,3.55987055,43
2,2020-09-28,106,2,1497,5.471956224,291
2,2020-09-29,151,1,1696,5.951756686,264
2,2020-09-30,152,1,1289,5.230520356,231
2,2020-10-01,240,3,1288,4.607206143,179
2,2020-10-02,248,8,1265,4.977777778,201
2,2020-10-03,164,0,409,6.225165563,64
2,2020-10-04,86,5,393,6.081081081,81
2,2020-10-05,156,1,1654,6.768306768,344
2,2020-10-06,246,4,1513,,251
2,2020-10-07,267,4,1523,,277
2,2020-10-08,242,9,1203,,251
2,2020-10-09,281,3,908,,160
2,2020-10-10,223,0,201,,52
2,2020-10-11,307,2,16,,5
3,2020-02-26,0,0,0,0,0
3,2020-02-27,0,0,0,0,0
3,2020-02-28,0,0,0,0,0
3,2020-02-29,0,0,0,0,0
3,2020-03-02,0,0,0,0,0
3,2020-03-03,0,0,1,0,0
3,2020-03-04,0,0,0,0,0
3,2020-03-05,0,0,1,0,0
3,2020-03-06,0,0,2,0,0
3,2020-03-07,0,0,1,0,0
3,2020-03-08,1,0,4,25,1
3,2020-03-09,1,0,9,0,1
3,2020-03-10,0,0,16,0,0
3,2020-03-11,0,0,4,40,1
3,2020-03-12,0,0,16,0,0
3,2020-03-13,1,0,16,0,0
3,2020-03-14,0,0,9,11.11111111,4
3,2020-03-15,0,0,6,16.66666667,2
3,2020-03-16,0,0,22,4.545454545,1
3,2020-03-17,0,0,34,0,2
3,2020-03-18,1,0,62,1.612903226,3
3,2020-03-19,1,0,35,2.857142857,1
3,2020-03-20,3,0,63,1.587301587,4
3,2020-03-21,0,0,54,3.571428571,2
3,2020-03-22,2,1,33,2.857142857,1
3,2020-03-23,1,0,94,7.368421053,10
3,2020-03-24,1,0,91,5.434782609,11
3,2020-03-25,1,0,80,6.097560976,8
3,2020-03-26,17,0,90,9.782608696,15
3,2020-03-27,4,0,90,8.24742268,10
3,2020-03-28,4,0,57,11.66666667,13
3,2020-03-29,5,0,56,6.779661017,7
3,2020-03-30,4,1,106,9.90990991,18
3,2020-03-31,12,1,86,7.865168539,8
3,2020-04-01,10,0,129,6.870229008,11
3,2020-04-02,18,1,151,12.96296296,17
3,2020-04-03,14,2,105,8.333333333,9
3,2020-04-04,8,0,65,8.695652174,7
3,2020-04-05,20,4,74,12.82051282,10
3,2020-04-06,18,0,113,21.25984252,24
3,2020-04-07,12,3,95,13.7254902,11
3,2020-04-08,20,2,148,17.19745223,25
3,2020-04-09,23,0,109,9.166666667,10
3,2020-04-10,21,3,100,20.95238095,24
3,2020-04-11,17,0,63,8.450704225,8
3,2020-04-12,12,1,50,17.54385965,11
3,2020-04-13,16,6,431,20.04504505,97
3,2020-04-14,22,1,286,11.33333333,32
3,2020-04-15,58,2,304,13.23076923,57
3,2020-04-16,53,1,266,10,24
3,2020-04-17,33,3,310,8.536585366,27
3,2020-04-18,13,2,76,10.46511628,8
3,2020-04-19,29,3,81,9.195402299,8
3,2020-04-20,16,6,390,13.76811594,62
3,2020-04-21,13,6,290,9.428571429,30
3,2020-04-22,54,4,385,9.454545455,41
3,2020-04-23,27,1,408,24.67043315,134
3,2020-04-24,34,3,409,10.77844311,61
3,2020-04-25,47,5,151,7.042253521,7
3,2020-04-26,83,3,205,7.3089701,17
3,2020-04-27,28,5,291,7.926829268,53
3,2020-04-28,53,4,372,9.504950495,55
3,2020-04-29,46,2,372,9.315589354,28
3,2020-04-30,44,1,643,7.096774194,50
3,2020-05-01,38,4,712,11.33786848,138
3,2020-05-02,35,1,221,10.71428571,36
3,2020-05-03,70,1,100,8.333333333,7
3,2020-05-04,84,1,371,8.037825059,33
3,2020-05-05,36,2,336,6.26349892,21
3,2020-05-06,33,0,399,10.60606061,33
3,2020-05-07,36,1,681,8.414634146,60
3,2020-05-08,26,1,701,6.097560976,39
3,2020-05-09,23,2,158,8.494208494,11
3,2020-05-10,21,2,93,9.756097561,12
3,2020-05-11,46,0,501,7.305936073,41
3,2020-05-12,16,2,409,6.570841889,28
3,2020-05-13,42,0,731,5.274043433,26
3,2020-05-14,66,3,1197,4.681504221,51
3,2020-05-15,42,2,1203,6.015625,80
3,2020-05-16,18,0,190,8.71559633,19
3,2020-05-17,38,3,189,10.69767442,18
3,2020-05-18,24,0,576,7.544141252,41
3,2020-05-19,57,0,545,10.82802548,62
3,2020-05-20,44,0,590,11.73780488,70
3,2020-05-21,66,1,873,10.16299137,99
3,2020-05-22,37,0,715,10.6097561,72
3,2020-05-23,41,1,202,8.974358974,19
3,2020-05-24,55,2,156,20.85561497,44
3,2020-05-25,41,2,135,15,24
3,2020-05-26,48,1,812,11.82320442,99
3,2020-05-27,80,0,675,9.561752988,70
3,2020-05-28,45,3,902,8.678500986,84
3,2020-05-29,136,2,972,9.259259259,87
3,2020-05-30,30,1,186,13.13559322,27
3,2020-05-31,60,0,118,14.38356164,20
3,2020-06-01,69,0,898,11.61417323,105
3,2020-06-02,81,2,677,12.93661061,96
3,2020-06-03,83,1,893,8.514851485,82
3,2020-06-04,91,0,936,10.18518519,105
3,2020-06-05,84,2,889,8.906098742,88
3,2020-06-06,83,1,283,13.45565749,38
3,2020-06-07,40,0,198,13.41991342,27
3,2020-06-08,75,3,1755,11.94259354,220
3,2020-06-09,94,3,807,9.333333333,90
3,2020-06-10,96,1,1140,5.687203791,67
3,2020-06-11,89,2,1290,5.762933857,76
3,2020-06-12,80,2,1181,5.849965588,71
3,2020-06-13,84,3,483,6.104129264,31
3,2020-06-14,61,4,197,14.64435146,35
3,2020-06-15,79,6,1268,6.198347107,81
3,2020-06-16,53,0,1247,4.531346989,62
3,2020-06-17,90,4,1240,4.637336504,64
3,2020-06-18,57,5,1367,4.829545455,74
3,2020-06-19,73,4,1131,6.378454996,73
3,2020-06-20,77,0,366,3.904923599,14
3,2020-06-21,52,4,151,9.926470588,23
3,2020-06-22,29,5,1096,7.25388601,100
3,2020-06-23,46,0,1008,6.141015921,70
3,2020-06-24,72,3,1059,4.719764012,57
3,2020-06-25,71,2,1066,4.894083272,57
3,2020-06-26,68,1,1123,4.532775453,53
3,2020-06-27,50,4,325,6.813627255,29
3,2020-06-28,41,0,231,8.361204013,21
3,2020-06-29,40,3,915,5.679862306,55
3,2020-06-30,49,3,891,4.481546573,42
3,2020-07-01,31,4,776,7.653061224,64
3,2020-07-02,47,2,768,6.924643585,60
3,2020-07-03,45,2,397,7.628865979,29
3,2020-07-04,53,1,99,6.993006993,7
3,2020-07-05,38,2,195,10.91703057,25
3,2020-07-06,27,1,940,9.543568465,97
3,2020-07-07,30,0,810,8.514664144,79
3,2020-07-08,58,1,871,5.587668593,47
3,2020-07-09,75,1,765,5.940594059,43
3,2020-07-10,62,3,853,5.110132159,40
3,2020-07-11,27,2,253,5.438066465,15
3,2020-07-12,31,3,201,6.374501992,13
3,2020-07-13,25,4,957,7.142857143,78
3,2020-07-14,45,1,1034,6.701030928,80
3,2020-07-15,46,1,1004,5.258964143,62
3,2020-07-16,49,0,922,7.030603805,72
3,2020-07-17,62,1,921,7.672188317,75
3,2020-07-18,60,0,330,6.117647059,23
3,2020-07-19,51,1,213,5.839416058,14
3,2020-07-20,70,2,971,8.173076923,90
3,2020-07-21,41,0,943,6.441223833,66
3,2020-07-22,73,0,1047,6.944444444,83
3,2020-07-23,73,1,824,8.587257618,79
3,2020-07-24,60,1,873,5.867768595,58
3,2020-07-25,67,1,275,8.870967742,29
3,2020-07-26,40,2,178,9.491525424,25
3,2020-07-27,64,0,999,7.341269841,90
3,2020-07-28,34,0,907,7.606973059,74
3,2020-07-29,68,2,980,8.518802763,100
3,2020-07-30,52,0,896,6.666666667,62
3,2020-07-31,90,1,918,6.92124105,74
3,2020-08-01,100,1,322,8.333333333,32
3,2020-08-02,36,1,207,11.8466899,28
3,2020-08-03,36,0,1019,5.882352941,85
3,2020-08-04,60,0,986,6.449422946,74
3,2020-08-05,67,0,1039,5.754908599,81
3,2020-08-06,107,1,1124,6.998158379,95
3,2020-08-07,68,1,1139,6.5913371,88
3,2020-08-08,110,1,447,5.944055944,21
3,2020-08-09,53,0,271,8.21529745,32
3,2020-08-10,89,1,1372,7.423822715,112
3,2020-08-11,67,2,994,7.256990679,106
3,2020-08-12,118,1,1123,7.868020305,108
3,2020-08-13,86,1,1283,4.658385093,90
3,2020-08-14,113,0,1292,5.147058824,91
3,2020-08-15,81,0,323,5.681818182,24
3,2020-08-16,58,1,308,4.545454545,19
3,2020-08-17,50,4,1350,5.414803775,94
3,2020-08-18,40,1,1258,4.565030146,110
3,2020-08-19,92,1,1253,4.288840263,93
3,2020-08-20,85,2,1098,5.372340426,89
3,2020-08-21,117,0,1015,6.102719033,104
3,2020-08-22,47,1,367,5.263157895,22
3,2020-08-23,48,3,293,8.728179551,35
3,2020-08-24,87,3,1227,6.84624018,99
3,2020-08-25,73,2,1220,4.552058111,93
3,2020-08-26,107,0,1130,5.411030177,100
3,2020-08-27,43,1,1093,4.52653486,83
3,2020-08-28,112,1,1124,5.132641292,82
3,2020-08-29,73,3,346,6.418219462,31
3,2020-08-30,73,1,334,7.760532151,36
3,2020-08-31,46,1,1214,6.010362694,115
3,2020-09-01,87,0,1034,5.36437247,103
3,2020-09-02,121,1,1040,3.671003717,79
3,2020-09-03,80,0,1022,5.063291139,124
3,2020-09-04,112,2,948,4.108956602,80
3,2020-09-05,71,3,442,7.82208589,80
3,2020-09-06,57,5,201,3.306878307,24
3,2020-09-07,61,1,289,8.80952381,34
3,2020-09-08,100,4,1283,3.491104397,103
3,2020-09-09,70,3,1456,3.085299456,110
3,2020-09-10,93,2,1121,2.857142857,75
3,2020-09-11,97,0,900,3.372434018,68
3,2020-09-12,60,0,337,7.129094412,35
3,2020-09-13,47,2,204,12.74509804,42
3,2020-09-14,85,2,887,4.989711934,103
3,2020-09-15,54,0,1036,3.667404363,115
3,2020-09-16,75,1,1033,3.43218927,106
3,2020-09-17,105,2,1064,2.94599018,59
3,2020-09-18,116,0,960,4.61747397,75
3,2020-09-19,75,1,394,6.655574043,37
3,2020-09-20,47,0,213,7.871720117,27
3,2020-09-21,49,1,1076,4.979079498,108
3,2020-09-22,61,1,1079,3.731343284,115
3,2020-09-23,89,2,962,4.965986395,134
3,2020-09-24,137,0,962,4.330392943,102
3,2020-09-25,108,0,866,4.739558893,96
3,2020-09-26,91,3,328,4.179566563,26
3,2020-09-27,59,1,238,5.381944444,32
3,2020-09-28,66,1,1209,5.497592295,139
3,2020-09-29,95,0,1025,2.495354393,95
3,2020-09-30,82,2,970,3.828906519,110
3,2020-10-01,121,1,1032,4.161804745,113
3,2020-10-02,93,2,998,4.977375566,104
3,2020-10-03,89,2,448,8.832807571,60
3,2020-10-04,73,1,342,10.75697211,54
3,2020-10-05,88,0,1354,6.91411936,208
3,2020-10-06,137,2,1380,,153
3,2020-10-07,152,0,1260,,162
3,2020-10-08,189,1,1209,,167
3,2020-10-09,198,1,719,,139
3,2020-10-10,166,0,271,,55
3,2020-10-11,135,1,16,,5
4,2020-02-26,0,0,0,0,0
4,2020-02-27,0,0,0,0,0
4,2020-02-28,0,0,0,0,0
4,2020-02-29,0,0,0,0,0
4,2020-03-02,0,0,0,0,0
4,2020-03-03,0,0,0,0,0
4,2020-03-04,0,0,2,0,0
4,2020-03-05,0,0,0,0,0
4,2020-03-06,0,0,1,0,0
4,2020-03-07,0,0,0,0,0
4,2020-03-08,0,0,0,0,0
4,2020-03-09,0,0,0,0,0
4,2020-03-10,0,0,3,0,0
4,2020-03-11,0,0,3,0,0
4,2020-03-12,0,0,8,0,0
4,2020-03-13,0,0,10,0,0
4,2020-03-14,0,0,4,0,0
4,2020-03-15,0,0,3,0,0
4,2020-03-16,0,0,26,3.846153846,1
4,2020-03-17,0,0,17,5.882352941,1
4,2020-03-18,1,0,30,9.677419355,2
4,2020-03-19,1,0,60,1.666666667,1
4,2020-03-20,0,0,46,6.12244898,1
4,2020-03-21,0,0,23,4.166666667,0
4,2020-03-22,0,0,26,0,0
4,2020-03-23,2,0,73,5.405405405,4
4,2020-03-24,1,0,66,6.060606061,7
4,2020-03-25,4,0,94,4,6
4,2020-03-26,6,0,90,1.041666667,3
4,2020-03-27,5,1,81,3.529411765,5
4,2020-03-28,2,0,63,4.761904762,3
4,2020-03-29,5,0,53,1.818181818,2
4,2020-03-30,1,1,78,6.097560976,10
4,2020-03-31,5,0,119,3.2,12
4,2020-04-01,8,1,110,5.128205128,7
4,2020-04-02,11,0,91,3.225806452,7
4,2020-04-03,8,0,127,3.125,4
4,2020-04-04,2,0,55,6.557377049,8
4,2020-04-05,6,0,29,10,5
4,2020-04-06,11,0,69,9.85915493,10
4,2020-04-07,9,1,94,5.102040816,6
4,2020-04-08,10,1,123,6.666666667,8
4,2020-04-09,6,0,79,6.666666667,7
4,2020-04-10,7,1,116,4.761904762,8
4,2020-04-11,8,1,52,5.555555556,5
4,2020-04-12,7,0,39,9.090909091,4
4,2020-04-13,4,0,94,10.47619048,13
4,2020-04-14,9,1,129,8.695652174,16
4,2020-04-15,10,0,114,6.106870229,11
4,2020-04-16,20,0,163,13.4502924,22
4,2020-04-17,7,0,171,10.92896175,20
4,2020-04-18,25,0,76,18.3908046,16
4,2020-04-19,23,0,84,31.86813187,32
4,2020-04-20,21,0,308,27.4691358,93
4,2020-04-21,36,0,184,15.27093596,33
4,2020-04-22,75,0,201,28.24074074,61
4,2020-04-23,65,0,1222,53.97590361,684
4,2020-04-24,77,0,540,38.06104129,218
4,2020-04-25,290,0,113,19.04761905,29
4,2020-04-26,465,0,102,14.01869159,21
4,2020-04-27,97,0,419,14.83146067,84
4,2020-04-28,42,1,390,17.06730769,82
4,2020-04-29,84,0,431,11.1827957,52
4,2020-04-30,85,0,959,12.6223092,139
4,2020-05-01,30,0,1440,12.74509804,202
4,2020-05-02,165,0,140,11.25827815,17
4,2020-05-03,145,0,116,13.38582677,25
4,2020-05-04,57,2,405,15.43340381,99
4,2020-05-05,55,1,301,10.71428571,40
4,2020-05-06,69,3,447,6.085192698,39
4,2020-05-07,53,0,540,7.84,51
4,2020-05-08,56,1,406,6.06741573,37
4,2020-05-09,26,3,255,9.85915493,29
4,2020-05-10,37,0,60,2.666666667,5
4,2020-05-11,49,3,451,13.63636364,63
4,2020-05-12,36,3,441,6.299212598,36
4,2020-05-13,22,1,427,10.09708738,54
4,2020-05-14,31,3,437,8.624229979,50
4,2020-05-15,44,0,572,8.091603053,59
4,2020-05-16,26,1,134,3.409090909,5
4,2020-05-17,19,2,82,1.869158879,7
4,2020-05-18,36,3,600,6.842105263,55
4,2020-05-19,47,1,495,6.676783005,41
4,2020-05-20,58,0,545,5.113636364,31
4,2020-05-21,28,2,504,5.263157895,37
4,2020-05-22,33,2,505,5,27
4,2020-05-23,41,0,199,0.833333333,2
4,2020-05-24,25,0,88,5.555555556,5
4,2020-05-25,13,1,125,3.870967742,8
4,2020-05-26,16,0,365,6.22406639,25
4,2020-05-27,8,0,295,4.87804878,14
4,2020-05-28,17,0,339,7.709750567,27
4,2020-05-29,14,0,485,3.436426117,25
4,2020-05-30,19,0,139,0.621118012,6
4,2020-05-31,18,0,78,2.06185567,2
4,2020-06-01,18,1,471,3.743315508,19
4,2020-06-02,5,1,241,3.086419753,4
4,2020-06-03,17,0,408,2.6,14
4,2020-06-04,12,3,347,4.888888889,19
4,2020-06-05,15,1,423,3.21969697,17
4,2020-06-06,16,0,171,1.41509434,1
4,2020-06-07,7,0,91,0.917431193,3
4,2020-06-08,10,1,558,2.731411229,19
4,2020-06-09,6,0,337,3.619909502,12
4,2020-06-10,10,0,549,3.603603604,20
4,2020-06-11,14,0,586,1.783264746,15
4,2020-06-12,17,1,730,2.015677492,13
4,2020-06-13,14,0,361,0.45045045,3
4,2020-06-14,13,0,60,1.904761905,3
4,2020-06-15,8,0,780,3.282275711,25
4,2020-06-16,6,1,633,3.139013453,23
4,2020-06-17,14,1,596,2.600472813,21
4,2020-06-18,19,0,527,2.851108765,22
4,2020-06-19,36,0,434,1.972685888,12
4,2020-06-20,16,0,169,0.490196078,3
4,2020-06-21,13,1,99,2.43902439,4
4,2020-06-22,6,0,496,4.903417533,45
4,2020-06-23,5,0,477,3.745928339,24
4,2020-06-24,21,0,573,2.668539326,18
4,2020-06-25,40,0,466,3.739837398,25
4,2020-06-26,21,0,577,3.57615894,27
4,2020-06-27,17,1,206,4.263565891,13
4,2020-06-28,21,1,100,2.962962963,7
4,2020-06-29,16,0,523,5.223880597,45
4,2020-06-30,14,0,423,4.595588235,22
4,2020-07-01,25,0,376,4.357298475,18
4,2020-07-02,28,0,498,4.018547141,25
4,2020-07-03,20,0,283,2.445652174,9
4,2020-07-04,26,0,96,3.305785124,4
4,2020-07-05,15,1,134,2.43902439,7
4,2020-07-06,5,0,672,2.846975089,28
4,2020-07-07,13,0,499,7.098765432,41
4,2020-07-08,16,1,387,4.115226337,23
4,2020-07-09,23,0,334,4.791666667,19
4,2020-07-10,18,0,437,3.832752613,22
4,2020-07-11,13,0,241,1.333333333,6
4,2020-07-12,13,0,132,2.285714286,9
4,2020-07-13,20,1,619,4.191616766,36
4,2020-07-14,19,0,596,4.467805519,34
4,2020-07-15,25,1,599,5.105853051,41
4,2020-07-16,30,0,672,5.656108597,43
4,2020-07-17,39,0,678,2.684563758,33
4,2020-07-18,35,0,351,2.727272727,13
4,2020-07-19,21,0,121,4.790419162,6
4,2020-07-20,16,0,676,4.819277108,40
4,2020-07-21,32,1,628,4.2997543,37
4,2020-07-22,38,0,643,4.678362573,44
4,2020-07-23,37,0,669,5.172413793,49
4,2020-07-24,49,0,764,3.746397695,43
4,2020-07-25,29,0,271,3.661971831,16
4,2020-07-26,16,0,134,6.077348066,14
4,2020-07-27,37,0,765,4.031551271,40
4,2020-07-28,31,0,608,5.991285403,55
4,2020-07-29,33,0,506,5.980528512,37
4,2020-07-30,55,0,642,3.935185185,25
4,2020-07-31,59,0,692,5.479452055,48
4,2020-08-01,29,0,295,4.785894207,20
4,2020-08-02,23,0,189,2.553191489,9
4,2020-08-03,24,1,927,7.52688172,94
4,2020-08-04,47,0,1048,3.431708991,49
4,2020-08-05,57,0,1347,3.655660377,53
4,2020-08-06,77,1,1402,3.049853372,50
4,2020-08-07,65,0,1310,3.752131893,55
4,2020-08-08,51,0,515,2.660406886,17
4,2020-08-09,26,0,361,1.126126126,9
4,2020-08-10,41,1,1699,2.585034014,56
4,2020-08-11,28,1,1422,2.616123865,53
4,2020-08-12,35,1,1384,2.699841186,50
4,2020-08-13,59,1,1413,2.168949772,46
4,2020-08-14,61,2,1408,2.441359502,53
4,2020-08-15,36,1,547,1.555209953,9
4,2020-08-16,27,1,408,2.923976608,13
4,2020-08-17,25,0,1676,3.095129722,58
4,2020-08-18,16,0,1231,2.324195471,41
4,2020-08-19,45,3,1123,2.000976086,52
4,2020-08-20,50,2,1124,2.707373272,45
4,2020-08-21,62,1,1088,2.313769752,45
4,2020-08-22,20,1,430,1.724137931,12
4,2020-08-23,52,1,257,2.78551532,10
4,2020-08-24,16,0,1072,3.665207877,56
4,2020-08-25,42,1,726,2.556390977,35
4,2020-08-26,45,0,863,3.285302594,58
4,2020-08-27,38,1,711,2.85935085,32
4,2020-08-28,66,1,884,3.895184136,68
4,2020-08-29,41,0,367,2.800658979,21
4,2020-08-30,30,1,248,3.581267218,15
4,2020-08-31,22,0,1190,3.684210526,66
4,2020-09-01,62,2,1129,3.093259464,64
4,2020-09-02,32,0,1300,1.545179711,46
4,2020-09-03,89,0,960,3.703703704,60
4,2020-09-04,40,0,784,1.666666667,24
4,2020-09-05,46,0,286,7.930367505,40
4,2020-09-06,33,0,243,3.131991051,20
4,2020-09-07,12,0,548,2.660098522,31
4,2020-09-08,41,0,1095,3.174603175,87
4,2020-09-09,51,0,977,2.360681115,66
4,2020-09-10,80,0,1040,1.798715203,42
4,2020-09-11,66,2,876,2.782324059,47
4,2020-09-12,33,0,284,3.174603175,17
4,2020-09-13,15,0,214,2.594339623,16
4,2020-09-14,28,0,1364,2.485966319,59
4,2020-09-15,52,1,1002,1.98139911,50
4,2020-09-16,45,0,953,1.429567643,43
4,2020-09-17,39,0,799,2.106371775,44
4,2020-09-18,59,1,789,2.901234568,44
4,2020-09-19,40,0,256,3.941908714,18
4,2020-09-20,27,0,133,6.188925081,21
4,2020-09-21,29,0,842,2.120441052,56
4,2020-09-22,49,0,743,2.511627907,55
4,2020-09-23,41,0,1005,2.926997245,91
4,2020-09-24,47,0,758,4.599904169,106
4,2020-09-25,125,0,849,3.407821229,62
4,2020-09-26,56,0,305,7.582938389,55
4,2020-09-27,68,0,148,6.783919598,30
4,2020-09-28,45,1,917,3.732446415,107
4,2020-09-29,58,0,693,2.689948089,66
4,2020-09-30,77,1,782,2.751922299,79
4,2020-10-01,94,0,898,2.81416788,62
4,2020-10-02,86,1,714,2.709611452,58
4,2020-10-03,44,0,321,3.966005666,33
4,2020-10-04,45,0,214,5.040650407,35
4,2020-10-05,39,1,866,5.201214882,144
4,2020-10-06,80,0,806,,94
4,2020-10-07,123,0,724,,96
4,2020-10-08,131,0,788,,100
4,2020-10-09,95,2,540,,80
4,2020-10-10,71,2,117,,15
4,2020-10-11,86,1,55,,10
5,2020-02-26,0,0,0,0,1
5,2020-02-27,0,0,1,0,0
5,2020-02-28,0,0,0,0,0
5,2020-02-29,0,0,0,0,0
5,2020-03-02,0,0,2,0,0
5,2020-03-03,0,0,2,0,0
5,2020-03-04,0,0,2,0,0
5,2020-03-05,0,0,0,0,0
5,2020-03-06,1,0,3,0,1
5,2020-03-07,0,0,4,25,1
5,2020-03-08,2,0,4,25,1
5,2020-03-09,0,0,14,28.57142857,4
5,2020-03-10,4,0,20,4.761904762,1
5,2020-03-11,1,0,27,10.34482759,5
5,2020-03-12,0,0,89,7.52688172,10
5,2020-03-13,1,0,120,12.29508197,16
5,2020-03-14,0,0,59,19.04761905,14
5,2020-03-15,8,1,58,11.86440678,9
5,2020-03-16,0,1,254,14.88549618,52
5,2020-03-17,4,2,276,15.77060932,55
5,2020-03-18,8,0,279,16.72597865,57
5,2020-03-19,12,0,407,16.03773585,72
5,2020-03-20,31,4,1025,12.74976213,140
5,2020-03-21,53,4,281,22.14532872,70
5,2020-03-22,39,3,680,10.37463977,77
5,2020-03-23,63,4,577,29.66666667,195
5,2020-03-24,86,3,772,29.02829028,256
5,2020-03-25,98,3,1336,14.95726496,235
5,2020-03-26,196,5,1590,12.30863442,243
5,2020-03-27,163,1,1122,17.6182708,243
5,2020-03-28,170,8,749,19.65116279,196
5,2020-03-29,189,11,1122,10.68044789,149
5,2020-03-30,216,7,767,18.43088418,195
5,2020-03-31,273,10,1135,17.32157177,249
5,2020-04-01,254,11,1287,16.55629139,251
5,2020-04-02,179,12,1366,18.47750865,295
5,2020-04-03,267,20,1499,14.7601476,257
5,2020-04-04,270,17,921,15.6407669,171
5,2020-04-05,321,18,517,18.8712522,127
5,2020-04-06,294,14,1146,20.06446414,271
5,2020-04-07,233,20,1229,14.47465099,241
5,2020-04-08,166,11,1442,17.19706242,277
5,2020-04-09,304,20,1291,12.97335203,199
5,2020-04-10,205,15,1334,13.92322707,242
5,2020-04-11,245,8,724,13.21212121,139
5,2020-04-12,177,19,224,15.77060932,56
5,2020-04-13,96,13,1243,15.49395878,250
5,2020-04-14,208,29,1461,13.03560652,253
5,2020-04-15,164,19,1144,15.13157895,242
5,2020-04-16,286,18,1586,14.30834213,306
5,2020-04-17,197,17,1827,16.41148325,357
5,2020-04-18,355,13,712,16.56288917,144
5,2020-04-19,243,18,339,20.76749436,102
5,2020-04-20,184,22,1341,17.43589744,274
5,2020-04-21,134,25,1437,15.43280182,295
5,2020-04-22,271,25,1408,14.69135802,238
5,2020-04-23,237,25,1081,19.85714286,268
5,2020-04-24,297,20,1050,17.42543171,238
5,2020-04-25,113,22,1014,16.04938272,180
5,2020-04-26,162,13,495,9.305555556,72
5,2020-04-27,202,22,1579,16.38361638,320
5,2020-04-28,279,19,1872,15.59633028,345
5,2020-04-29,289,25,1978,13.82289417,328
5,2020-04-30,349,20,1710,12.08203299,260
5,2020-05-01,355,9,1899,13.56311549,287
5,2020-05-02,266,25,1517,14.95548961,242
5,2020-05-03,204,13,685,23.5813367,180
5,2020-05-04,147,22,2029,13.22709163,289
5,2020-05-05,467,14,1984,11.75298805,247
5,2020-05-06,222,24,1888,10.04366812,229
5,2020-05-07,233,16,1916,10.39861352,212
5,2020-05-08,267,11,2014,10.32412965,250
5,2020-05-09,132,11,946,9.579230081,102
5,2020-05-10,239,12,395,11.35029354,64
5,2020-05-11,174,15,2254,8.784980517,192
5,2020-05-12,113,16,2809,10.47105562,328
