Date,County,ED Visit Count,Hospitalization Count
2020-11-04,Sullivan,2,0
2020-11-05,Sullivan,0,0
2020-11-06,Sullivan,0,0
2020-11-07,Sullivan,2,1
2020-11-08,Sullivan,0,0
2020-11-09,Sullivan,1,0
2020-11-10,Sullivan,2,2
2020-11-11,Sullivan,2,0
2020-11-12,Sullivan,1,0
2020-11-13,Sullivan,0,0
2020-11-14,Sullivan,2,1
2020-11-15,Sullivan,0,1
2020-03-01,Switzerland,0,0
2020-03-02,Switzerland,0,0
2020-03-03,Switzerland,0,0
2020-03-04,Switzerland,0,0
2020-03-05,Switzerland,0,0
2020-03-06,Switzerland,0,0
2020-03-07,Switzerland,0,0
2020-03-08,Switzerland,0,0
2020-03-09,Switzerland,0,0
2020-03-10,Switzerland,0,0
2020-03-11,Switzerland,0,0
2020-03-12,Switzerland,0,0
2020-03-13,Switzerland,0,0
2020-03-14,Switzerland,0,0
2020-03-15,Switzerland,0,0
2020-03-16,Switzerland,0,0
2020-03-17,Switzerland,0,0
2020-03-18,Switzerland,0,0
2020-03-19,Switzerland,0,0
2020-03-20,Switzerland,0,0
2020-03-21,Switzerland,0,1
2020-03-22,Switzerland,0,0
2020-03-23,Switzerland,0,0
2020-03-24,Switzerland,0,0
2020-03-25,Switzerland,0,1
2020-03-26,Switzerland,1,1
2020-03-27,Switzerland,1,1
2020-03-28,Switzerland,0,0
2020-03-29,Switzerland,0,0
2020-03-30,Switzerland,0,0
2020-03-31,Switzerland,1,0
2020-04-01,Switzerland,1,0
2020-04-02,Switzerland,0,0
2020-04-03,Switzerland,0,0
2020-04-04,Switzerland,0,0
2020-04-05,Switzerland,0,0
2020-04-06,Switzerland,0,0
2020-04-07,Switzerland,0,0
2020-04-08,Switzerland,0,0
2020-04-09,Switzerland,0,0
2020-04-10,Switzerland,0,0
2020-04-11,Switzerland,0,0
2020-04-12,Switzerland,0,0
2020-04-13,Switzerland,0,0
2020-04-14,Switzerland,0,0
2020-04-15,Switzerland,0,0
2020-04-16,Switzerland,0,0
2020-04-17,Switzerland,0,0
2020-04-18,Switzerland,0,0
2020-04-19,Switzerland,0,0
2020-04-20,Switzerland,0,0
2020-04-21,Switzerland,0,0
2020-04-22,Switzerland,0,0
2020-04-23,Switzerland,0,0
2020-04-24,Switzerland,0,0
2020-04-25,Switzerland,0,0
2020-04-26,Switzerland,0,0
2020-04-27,Switzerland,0,0
2020-04-28,Switzerland,0,0
2020-04-29,Switzerland,0,0
2020-04-30,Switzerland,0,0
2020-05-01,Switzerland,0,0
2020-05-02,Switzerland,0,0
2020-05-03,Switzerland,0,0
2020-05-04,Switzerland,0,0
2020-05-05,Switzerland,0,0
2020-05-06,Switzerland,0,0
2020-05-07,Switzerland,0,0
2020-05-08,Switzerland,0,0
2020-05-09,Switzerland,0,0
2020-05-10,Switzerland,0,0
2020-05-11,Switzerland,0,0
2020-05-12,Switzerland,0,0
2020-05-13,Switzerland,0,0
2020-05-14,Switzerland,0,0
2020-05-15,Switzerland,0,0
2020-05-16,Switzerland,0,0
2020-05-17,Switzerland,0,0
2020-05-18,Switzerland,0,0
2020-05-19,Switzerland,0,0
2020-05-20,Switzerland,0,0
2020-05-21,Switzerland,0,0
2020-05-22,Switzerland,0,0
2020-05-23,Switzerland,0,0
2020-05-24,Switzerland,0,0
2020-05-25,Switzerland,0,0
2020-05-26,Switzerland,0,0
2020-05-27,Switzerland,0,0
2020-05-28,Switzerland,0,0
2020-05-29,Switzerland,0,0
2020-05-30,Switzerland,0,0
2020-05-31,Switzerland,0,0
2020-06-01,Switzerland,0,0
2020-06-02,Switzerland,0,0
2020-06-03,Switzerland,0,0
2020-06-04,Switzerland,0,0
2020-06-05,Switzerland,0,0
2020-06-06,Switzerland,0,0
2020-06-07,Switzerland,0,0
2020-06-08,Switzerland,0,0
2020-06-09,Switzerland,0,0
2020-06-10,Switzerland,0,0
2020-06-11,Switzerland,0,0
2020-06-12,Switzerland,0,0
2020-06-13,Switzerland,0,0
2020-06-14,Switzerland,0,0
2020-06-15,Switzerland,0,0
2020-06-16,Switzerland,0,0
2020-06-17,Switzerland,0,0
2020-06-18,Switzerland,0,0
2020-06-19,Switzerland,1,0
2020-06-20,Switzerland,0,0
2020-06-21,Switzerland,0,1
2020-06-22,Switzerland,0,0
2020-06-23,Switzerland,0,0
2020-06-24,Switzerland,1,0
2020-06-25,Switzerland,0,0
2020-06-26,Switzerland,0,0
2020-06-27,Switzerland,0,0
2020-06-28,Switzerland,0,0
2020-06-29,Switzerland,0,0
2020-06-30,Switzerland,0,0
2020-07-01,Switzerland,0,0
2020-07-02,Switzerland,0,0
2020-07-03,Switzerland,0,0
2020-07-04,Switzerland,0,0
2020-07-05,Switzerland,0,0
2020-07-06,Switzerland,0,0
2020-07-07,Switzerland,0,0
2020-07-08,Switzerland,0,0
2020-07-09,Switzerland,1,0
2020-07-10,Switzerland,0,0
2020-07-11,Switzerland,0,0
2020-07-12,Switzerland,0,0
2020-07-13,Switzerland,0,0
2020-07-14,Switzerland,0,0
2020-07-15,Switzerland,0,0
2020-07-16,Switzerland,0,0
2020-07-17,Switzerland,0,0
2020-07-18,Switzerland,0,0
2020-07-19,Switzerland,0,0
2020-07-20,Switzerland,0,0
2020-07-21,Switzerland,0,0
2020-07-22,Switzerland,0,0
2020-07-23,Switzerland,0,0
2020-07-24,Switzerland,0,0
2020-07-25,Switzerland,0,0
2020-07-26,Switzerland,0,0
2020-07-27,Switzerland,0,0
2020-07-28,Switzerland,0,0
2020-07-29,Switzerland,0,0
2020-07-30,Switzerland,0,0
2020-07-31,Switzerland,0,0
2020-08-01,Switzerland,0,0
2020-08-02,Switzerland,0,0
2020-08-03,Switzerland,0,0
2020-08-04,Switzerland,0,0
2020-08-05,Switzerland,0,0
2020-08-06,Switzerland,0,0
2020-08-07,Switzerland,0,0
2020-08-08,Switzerland,0,0
2020-08-09,Switzerland,0,0
2020-08-10,Switzerland,0,0
2020-08-11,Switzerland,0,0
2020-08-12,Switzerland,1,0
2020-08-13,Switzerland,0,0
2020-08-14,Switzerland,0,0
2020-08-15,Switzerland,0,0
2020-08-16,Switzerland,0,0
2020-08-17,Switzerland,0,0
2020-08-18,Switzerland,0,0
2020-08-19,Switzerland,0,0
2020-08-20,Switzerland,1,0
2020-08-21,Switzerland,0,0
2020-08-22,Switzerland,0,0
2020-08-23,Switzerland,0,0
2020-08-24,Switzerland,0,0
2020-08-25,Switzerland,0,0
2020-08-26,Switzerland,0,0
2020-08-27,Switzerland,0,0
2020-08-28,Switzerland,0,0
2020-08-29,Switzerland,0,0
2020-08-30,Switzerland,0,0
2020-08-31,Switzerland,0,0
2020-09-01,Switzerland,0,0
2020-09-02,Switzerland,0,0
2020-09-03,Switzerland,0,0
2020-09-04,Switzerland,0,0
2020-09-05,Switzerland,0,0
2020-09-06,Switzerland,0,0
2020-09-07,Switzerland,0,0
2020-09-08,Switzerland,0,0
2020-09-09,Switzerland,1,0
2020-09-10,Switzerland,0,0
2020-09-11,Switzerland,1,0
2020-09-12,Switzerland,0,0
2020-09-13,Switzerland,0,0
2020-09-14,Switzerland,0,0
2020-09-15,Switzerland,0,0
2020-09-16,Switzerland,0,0
2020-09-17,Switzerland,0,0
2020-09-18,Switzerland,0,0
2020-09-19,Switzerland,0,0
2020-09-20,Switzerland,0,0
2020-09-21,Switzerland,0,0
2020-09-22,Switzerland,0,0
2020-09-23,Switzerland,0,0
2020-09-24,Switzerland,0,0
2020-09-25,Switzerland,0,0
2020-09-26,Switzerland,0,0
2020-09-27,Switzerland,0,0
2020-09-28,Switzerland,1,0
2020-09-29,Switzerland,0,0
2020-09-30,Switzerland,0,0
2020-10-01,Switzerland,0,0
2020-10-02,Switzerland,0,0
2020-10-03,Switzerland,0,0
2020-10-04,Switzerland,0,0
2020-10-05,Switzerland,0,0
2020-10-06,Switzerland,0,0
2020-10-07,Switzerland,0,0
2020-10-08,Switzerland,1,0
2020-10-09,Switzerland,0,0
2020-10-10,Switzerland,0,0
2020-10-11,Switzerland,0,0
2020-10-12,Switzerland,0,0
2020-10-13,Switzerland,0,0
2020-10-14,Switzerland,0,0
2020-10-15,Switzerland,0,0
2020-10-16,Switzerland,1,1
2020-10-17,Switzerland,0,0
2020-10-18,Switzerland,1,1
2020-10-19,Switzerland,0,0
2020-10-20,Switzerland,1,0
2020-10-21,Switzerland,0,0
2020-10-22,Switzerland,0,0
2020-10-23,Switzerland,0,0
2020-10-24,Switzerland,0,0
2020-10-25,Switzerland,1,1
2020-10-26,Switzerland,0,0
2020-10-27,Switzerland,1,0
2020-10-28,Switzerland,0,0
2020-10-29,Switzerland,0,0
2020-10-30,Switzerland,0,0
2020-10-31,Switzerland,0,0
2020-11-01,Switzerland,0,0
2020-11-02,Switzerland,0,0
2020-11-03,Switzerland,0,0
2020-11-04,Switzerland,0,1
2020-11-05,Switzerland,0,0
2020-11-06,Switzerland,0,0
2020-11-07,Switzerland,0,0
2020-11-08,Switzerland,0,0
2020-11-09,Switzerland,0,0
2020-11-10,Switzerland,1,0
2020-11-11,Switzerland,0,0
2020-11-12,Switzerland,0,0
2020-11-13,Switzerland,0,0
2020-11-14,Switzerland,1,0
2020-11-15,Switzerland,0,0
2020-03-01,Tippecanoe,0,0
2020-03-02,Tippecanoe,0,0
2020-03-03,Tippecanoe,2,1
2020-03-04,Tippecanoe,1,1
2020-03-05,Tippecanoe,2,0
2020-03-06,Tippecanoe,1,0
2020-03-07,Tippecanoe,0,0
2020-03-08,Tippecanoe,1,1
2020-03-09,Tippecanoe,2,1
2020-03-10,Tippecanoe,2,3
2020-03-11,Tippecanoe,0,0
2020-03-12,Tippecanoe,0,0
2020-03-13,Tippecanoe,1,2
2020-03-14,Tippecanoe,1,1
2020-03-15,Tippecanoe,1,1
2020-03-16,Tippecanoe,4,0
2020-03-17,Tippecanoe,2,1
2020-03-18,Tippecanoe,6,2
2020-03-19,Tippecanoe,0,0
2020-03-20,Tippecanoe,0,0
2020-03-21,Tippecanoe,2,0
2020-03-22,Tippecanoe,1,1
2020-03-23,Tippecanoe,3,1
2020-03-24,Tippecanoe,0,2
2020-03-25,Tippecanoe,4,2
2020-03-26,Tippecanoe,4,1
2020-03-27,Tippecanoe,2,1
2020-03-28,Tippecanoe,1,0
2020-03-29,Tippecanoe,2,3
2020-03-30,Tippecanoe,4,2
2020-03-31,Tippecanoe,12,5
2020-04-01,Tippecanoe,4,1
2020-04-02,Tippecanoe,1,1
2020-04-03,Tippecanoe,1,3
2020-04-04,Tippecanoe,3,0
2020-04-05,Tippecanoe,2,2
2020-04-06,Tippecanoe,1,0
2020-04-07,Tippecanoe,2,0
2020-04-08,Tippecanoe,1,0
2020-04-09,Tippecanoe,2,1
2020-04-10,Tippecanoe,3,2
2020-04-11,Tippecanoe,1,0
2020-04-12,Tippecanoe,0,0
2020-04-13,Tippecanoe,1,1
2020-04-14,Tippecanoe,1,2
2020-04-15,Tippecanoe,7,2
2020-04-16,Tippecanoe,1,0
2020-04-17,Tippecanoe,1,1
2020-04-18,Tippecanoe,2,0
2020-04-19,Tippecanoe,4,2
2020-04-20,Tippecanoe,3,1
2020-04-21,Tippecanoe,3,0
2020-04-22,Tippecanoe,4,0
2020-04-23,Tippecanoe,6,4
2020-04-24,Tippecanoe,4,2
2020-04-25,Tippecanoe,1,2
2020-04-26,Tippecanoe,5,1
2020-04-27,Tippecanoe,2,2
2020-04-28,Tippecanoe,7,3
2020-04-29,Tippecanoe,5,1
2020-04-30,Tippecanoe,1,0
2020-05-01,Tippecanoe,3,1
2020-05-02,Tippecanoe,3,0
2020-05-03,Tippecanoe,5,2
2020-05-04,Tippecanoe,4,2
2020-05-05,Tippecanoe,6,2
2020-05-06,Tippecanoe,1,0
2020-05-07,Tippecanoe,6,2
2020-05-08,Tippecanoe,2,1
2020-05-09,Tippecanoe,3,1
2020-05-10,Tippecanoe,2,0
2020-05-11,Tippecanoe,2,2
2020-05-12,Tippecanoe,4,2
2020-05-13,Tippecanoe,1,1
2020-05-14,Tippecanoe,4,3
2020-05-15,Tippecanoe,3,2
2020-05-16,Tippecanoe,0,0
2020-05-17,Tippecanoe,3,1
2020-05-18,Tippecanoe,2,0
2020-05-19,Tippecanoe,3,0
2020-05-20,Tippecanoe,3,0
2020-05-21,Tippecanoe,4,1
2020-05-22,Tippecanoe,1,0
2020-05-23,Tippecanoe,3,0
2020-05-24,Tippecanoe,1,0
2020-05-25,Tippecanoe,4,2
2020-05-26,Tippecanoe,7,1
2020-05-27,Tippecanoe,1,2
2020-05-28,Tippecanoe,1,2
2020-05-29,Tippecanoe,2,0
2020-05-30,Tippecanoe,2,0
2020-05-31,Tippecanoe,4,2
2020-06-01,Tippecanoe,1,1
2020-06-02,Tippecanoe,1,1
2020-06-03,Tippecanoe,3,1
2020-06-04,Tippecanoe,3,1
2020-06-05,Tippecanoe,2,1
2020-06-06,Tippecanoe,1,1
2020-06-07,Tippecanoe,5,3
2020-06-08,Tippecanoe,1,0
2020-06-09,Tippecanoe,5,0
2020-06-10,Tippecanoe,3,2
2020-06-11,Tippecanoe,3,1
2020-06-12,Tippecanoe,1,2
2020-06-13,Tippecanoe,0,0
2020-06-14,Tippecanoe,2,0
2020-06-15,Tippecanoe,3,2
2020-06-16,Tippecanoe,6,0
2020-06-17,Tippecanoe,4,1
2020-06-18,Tippecanoe,3,2
2020-06-19,Tippecanoe,7,1
2020-06-20,Tippecanoe,2,0
2020-06-21,Tippecanoe,3,0
2020-06-22,Tippecanoe,3,3
2020-06-23,Tippecanoe,3,1
2020-06-24,Tippecanoe,5,3
2020-06-25,Tippecanoe,6,0
2020-06-26,Tippecanoe,5,2
2020-06-27,Tippecanoe,6,2
2020-06-28,Tippecanoe,6,2
2020-06-29,Tippecanoe,12,3
2020-06-30,Tippecanoe,3,0
2020-07-01,Tippecanoe,5,1
2020-07-02,Tippecanoe,6,1
2020-07-03,Tippecanoe,5,3
2020-07-04,Tippecanoe,3,1
2020-07-05,Tippecanoe,1,1
2020-07-06,Tippecanoe,5,1
2020-07-07,Tippecanoe,7,1
2020-07-08,Tippecanoe,3,0
2020-07-09,Tippecanoe,4,1
2020-07-10,Tippecanoe,3,1
2020-07-11,Tippecanoe,2,0
2020-07-12,Tippecanoe,7,2
2020-07-13,Tippecanoe,5,0
2020-07-14,Tippecanoe,2,0
2020-07-15,Tippecanoe,6,0
2020-07-16,Tippecanoe,1,1
2020-07-17,Tippecanoe,4,3
2020-07-18,Tippecanoe,5,3
2020-07-19,Tippecanoe,1,0
2020-07-20,Tippecanoe,3,1
2020-07-21,Tippecanoe,6,2
2020-07-22,Tippecanoe,5,0
2020-07-23,Tippecanoe,7,1
2020-07-24,Tippecanoe,4,3
2020-07-25,Tippecanoe,6,1
2020-07-26,Tippecanoe,3,2
2020-07-27,Tippecanoe,7,2
2020-07-28,Tippecanoe,6,2
2020-07-29,Tippecanoe,2,1
2020-07-30,Tippecanoe,2,0
2020-07-31,Tippecanoe,4,2
2020-08-01,Tippecanoe,2,0
2020-08-02,Tippecanoe,2,0
2020-08-03,Tippecanoe,1,0
2020-08-04,Tippecanoe,3,2
2020-08-05,Tippecanoe,5,0
2020-08-06,Tippecanoe,5,0
2020-08-07,Tippecanoe,1,0
2020-08-08,Tippecanoe,3,1
2020-08-09,Tippecanoe,6,1
2020-08-10,Tippecanoe,8,1
2020-08-11,Tippecanoe,2,0
2020-08-12,Tippecanoe,3,0
2020-08-13,Tippecanoe,7,0
2020-08-14,Tippecanoe,6,1
2020-08-15,Tippecanoe,3,0
2020-08-16,Tippecanoe,5,2
2020-08-17,Tippecanoe,5,3
2020-08-18,Tippecanoe,7,1
2020-08-19,Tippecanoe,3,2
2020-08-20,Tippecanoe,4,2
2020-08-21,Tippecanoe,4,2
2020-08-22,Tippecanoe,5,1
2020-08-23,Tippecanoe,1,0
2020-08-24,Tippecanoe,2,0
2020-08-25,Tippecanoe,6,0
2020-08-26,Tippecanoe,7,1
2020-08-27,Tippecanoe,4,0
2020-08-28,Tippecanoe,6,0
2020-08-29,Tippecanoe,3,0
2020-08-30,Tippecanoe,1,0
2020-08-31,Tippecanoe,3,2
2020-09-01,Tippecanoe,5,0
2020-09-02,Tippecanoe,1,0
2020-09-03,Tippecanoe,3,0
2020-09-04,Tippecanoe,0,0
2020-09-05,Tippecanoe,2,0
2020-09-06,Tippecanoe,3,1
2020-09-07,Tippecanoe,3,1
2020-09-08,Tippecanoe,5,1
2020-09-09,Tippecanoe,4,2
2020-09-10,Tippecanoe,3,1
2020-09-11,Tippecanoe,3,2
2020-09-12,Tippecanoe,2,1
2020-09-13,Tippecanoe,2,0
2020-09-14,Tippecanoe,1,0
2020-09-15,Tippecanoe,1,2
2020-09-16,Tippecanoe,4,1
2020-09-17,Tippecanoe,3,1
2020-09-18,Tippecanoe,4,1
2020-09-19,Tippecanoe,1,0
2020-09-20,Tippecanoe,2,0
2020-09-21,Tippecanoe,3,2
2020-09-22,Tippecanoe,0,0
2020-09-23,Tippecanoe,2,0
2020-09-24,Tippecanoe,2,1
2020-09-25,Tippecanoe,0,1
2020-09-26,Tippecanoe,4,0
2020-09-27,Tippecanoe,3,1
2020-09-28,Tippecanoe,5,2
2020-09-29,Tippecanoe,0,0
2020-09-30,Tippecanoe,3,1
2020-10-01,Tippecanoe,2,1
2020-10-02,Tippecanoe,4,1
2020-10-03,Tippecanoe,3,3
2020-10-04,Tippecanoe,1,1
2020-10-05,Tippecanoe,3,1
2020-10-06,Tippecanoe,4,0
2020-10-07,Tippecanoe,6,1
2020-10-08,Tippecanoe,3,2
2020-10-09,Tippecanoe,4,1
2020-10-10,Tippecanoe,2,2
2020-10-11,Tippecanoe,8,0
2020-10-12,Tippecanoe,6,2
2020-10-13,Tippecanoe,3,1
2020-10-14,Tippecanoe,5,3
2020-10-15,Tippecanoe,3,1
2020-10-16,Tippecanoe,3,1
2020-10-17,Tippecanoe,4,1
2020-10-18,Tippecanoe,2,1
2020-10-19,Tippecanoe,6,1
2020-10-20,Tippecanoe,7,3
2020-10-21,Tippecanoe,6,2
2020-10-22,Tippecanoe,12,4
2020-10-23,Tippecanoe,10,3
2020-10-24,Tippecanoe,4,0
2020-10-25,Tippecanoe,8,2
2020-10-26,Tippecanoe,6,0
2020-10-27,Tippecanoe,9,3
2020-10-28,Tippecanoe,8,0
2020-10-29,Tippecanoe,5,1
2020-10-30,Tippecanoe,7,1
2020-10-31,Tippecanoe,10,3
2020-11-01,Tippecanoe,15,2
2020-11-02,Tippecanoe,13,3
2020-11-03,Tippecanoe,3,1
2020-11-04,Tippecanoe,12,5
2020-11-05,Tippecanoe,9,5
2020-11-06,Tippecanoe,13,3
2020-11-07,Tippecanoe,17,1
2020-11-08,Tippecanoe,16,6
2020-11-09,Tippecanoe,16,3
2020-11-10,Tippecanoe,22,7
2020-11-11,Tippecanoe,22,5
2020-11-12,Tippecanoe,7,5
2020-11-13,Tippecanoe,8,5
2020-11-14,Tippecanoe,6,3
2020-11-15,Tippecanoe,4,3
2020-03-01,Tipton,0,0
2020-03-02,Tipton,0,0
2020-03-03,Tipton,1,0
2020-03-04,Tipton,0,0
2020-03-05,Tipton,0,0
2020-03-06,Tipton,0,0
2020-03-07,Tipton,0,0
2020-03-08,Tipton,0,0
2020-03-09,Tipton,1,0
2020-03-10,Tipton,0,0
2020-03-11,Tipton,0,0
2020-03-12,Tipton,0,0
2020-03-13,Tipton,2,1
2020-03-14,Tipton,1,0
2020-03-15,Tipton,0,0
2020-03-16,Tipton,0,0
2020-03-17,Tipton,0,0
2020-03-18,Tipton,1,1
2020-03-19,Tipton,1,0
2020-03-20,Tipton,0,0
2020-03-21,Tipton,2,0
2020-03-22,Tipton,0,0
2020-03-23,Tipton,0,0
2020-03-24,Tipton,0,0
2020-03-25,Tipton,0,0
2020-03-26,Tipton,1,0
2020-03-27,Tipton,0,0
2020-03-28,Tipton,0,0
2020-03-29,Tipton,1,1
2020-03-30,Tipton,0,0
2020-03-31,Tipton,0,0
2020-04-01,Tipton,0,0
2020-04-02,Tipton,0,0
2020-04-03,Tipton,0,0
2020-04-04,Tipton,0,0
2020-04-05,Tipton,1,1
2020-04-06,Tipton,0,0
2020-04-07,Tipton,0,0
2020-04-08,Tipton,0,0
2020-04-09,Tipton,0,0
2020-04-10,Tipton,0,0
2020-04-11,Tipton,0,0
2020-04-12,Tipton,0,0
2020-04-13,Tipton,0,0
2020-04-14,Tipton,0,0
2020-04-15,Tipton,0,0
2020-04-16,Tipton,0,0
2020-04-17,Tipton,0,0
2020-04-18,Tipton,0,0
2020-04-19,Tipton,0,0
2020-04-20,Tipton,0,0
2020-04-21,Tipton,0,0
2020-04-22,Tipton,1,0
2020-04-23,Tipton,0,0
2020-04-24,Tipton,1,0
2020-04-25,Tipton,0,0
2020-04-26,Tipton,0,0
2020-04-27,Tipton,0,0
2020-04-28,Tipton,0,0
2020-04-29,Tipton,1,0
2020-04-30,Tipton,1,0
2020-05-01,Tipton,0,0
2020-05-02,Tipton,0,0
2020-05-03,Tipton,1,0
2020-05-04,Tipton,0,0
2020-05-05,Tipton,0,0
2020-05-06,Tipton,1,1
2020-05-07,Tipton,0,0
2020-05-08,Tipton,0,0
2020-05-09,Tipton,0,0
2020-05-10,Tipton,0,0
2020-05-11,Tipton,0,0
2020-05-12,Tipton,0,0
2020-05-13,Tipton,0,0
2020-05-14,Tipton,1,1
2020-05-15,Tipton,0,0
2020-05-16,Tipton,0,0
2020-05-17,Tipton,0,0
2020-05-18,Tipton,0,0
2020-05-19,Tipton,1,0
2020-05-20,Tipton,0,0
2020-05-21,Tipton,0,0
2020-05-22,Tipton,0,0
2020-05-23,Tipton,0,0
2020-05-24,Tipton,1,1
2020-05-25,Tipton,0,0
2020-05-26,Tipton,0,0
2020-05-27,Tipton,0,0
2020-05-28,Tipton,0,0
2020-05-29,Tipton,0,0
2020-05-30,Tipton,0,0
2020-05-31,Tipton,0,0
2020-06-01,Tipton,0,0
2020-06-02,Tipton,0,0
2020-06-03,Tipton,0,0
2020-06-04,Tipton,0,0
2020-06-05,Tipton,0,0
2020-06-06,Tipton,0,0
2020-06-07,Tipton,1,1
2020-06-08,Tipton,0,0
2020-06-09,Tipton,0,0
2020-06-10,Tipton,0,0
2020-06-11,Tipton,0,0
2020-06-12,Tipton,1,0
2020-06-13,Tipton,0,0
2020-06-14,Tipton,0,0
2020-06-15,Tipton,0,0
2020-06-16,Tipton,0,0
2020-06-17,Tipton,0,0
2020-06-18,Tipton,1,1
2020-06-19,Tipton,0,0
2020-06-20,Tipton,0,0
2020-06-21,Tipton,0,0
2020-06-22,Tipton,1,0
2020-06-23,Tipton,0,0
2020-06-24,Tipton,0,0
2020-06-25,Tipton,0,0
2020-06-26,Tipton,0,0
2020-06-27,Tipton,0,0
2020-06-28,Tipton,0,0
2020-06-29,Tipton,2,0
2020-06-30,Tipton,0,0
2020-07-01,Tipton,0,0
2020-07-02,Tipton,0,0
2020-07-03,Tipton,1,1
2020-07-04,Tipton,0,0
2020-07-05,Tipton,1,1
2020-07-06,Tipton,1,0
2020-07-07,Tipton,0,0
2020-07-08,Tipton,0,0
2020-07-09,Tipton,0,0
2020-07-10,Tipton,2,0
2020-07-11,Tipton,0,0
2020-07-12,Tipton,0,0
2020-07-13,Tipton,0,0
2020-07-14,Tipton,0,0
2020-07-15,Tipton,0,0
2020-07-16,Tipton,0,0
2020-07-17,Tipton,0,0
2020-07-18,Tipton,1,1
2020-07-19,Tipton,0,0
2020-07-20,Tipton,0,0
2020-07-21,Tipton,2,1
2020-07-22,Tipton,1,1
2020-07-23,Tipton,1,0
2020-07-24,Tipton,1,1
2020-07-25,Tipton,1,1
2020-07-26,Tipton,0,0
2020-07-27,Tipton,0,0
2020-07-28,Tipton,1,0
2020-07-29,Tipton,0,0
2020-07-30,Tipton,2,2
2020-07-31,Tipton,3,2
2020-08-01,Tipton,0,0
2020-08-02,Tipton,1,1
2020-08-03,Tipton,1,1
2020-08-04,Tipton,1,1
2020-08-05,Tipton,2,0
2020-08-06,Tipton,1,0
2020-08-07,Tipton,0,0
2020-08-08,Tipton,2,1
2020-08-09,Tipton,2,1
2020-08-10,Tipton,2,1
2020-08-11,Tipton,1,1
2020-08-12,Tipton,3,0
2020-08-13,Tipton,0,0
2020-08-14,Tipton,1,0
2020-08-15,Tipton,1,0
2020-08-16,Tipton,1,0
2020-08-17,Tipton,0,0
2020-08-18,Tipton,1,0
2020-08-19,Tipton,0,0
2020-08-20,Tipton,2,1
2020-08-21,Tipton,1,0
2020-08-22,Tipton,0,0
2020-08-23,Tipton,0,0
2020-08-24,Tipton,0,1
2020-08-25,Tipton,0,0
2020-08-26,Tipton,2,1
2020-08-27,Tipton,5,0
2020-08-28,Tipton,1,0
2020-08-29,Tipton,0,0
2020-08-30,Tipton,0,0
2020-08-31,Tipton,2,0
2020-09-01,Tipton,0,0
2020-09-02,Tipton,0,0
2020-09-03,Tipton,0,0
2020-09-04,Tipton,0,0
2020-09-05,Tipton,1,1
2020-09-06,Tipton,0,0
2020-09-07,Tipton,3,0
2020-09-08,Tipton,0,0
2020-09-09,Tipton,0,0
2020-09-10,Tipton,0,0
2020-09-11,Tipton,0,0
2020-09-12,Tipton,0,0
2020-09-13,Tipton,0,0
2020-09-14,Tipton,1,0
2020-09-15,Tipton,0,0
2020-09-16,Tipton,1,0
2020-09-17,Tipton,0,0
2020-09-18,Tipton,0,0
2020-09-19,Tipton,0,0
2020-09-20,Tipton,1,0
2020-09-21,Tipton,0,0
2020-09-22,Tipton,0,0
2020-09-23,Tipton,0,0
2020-09-24,Tipton,0,0
2020-09-25,Tipton,0,0
2020-09-26,Tipton,0,0
2020-09-27,Tipton,1,0
2020-09-28,Tipton,2,0
2020-09-29,Tipton,0,0
2020-09-30,Tipton,3,0
2020-10-01,Tipton,0,0
2020-10-02,Tipton,1,0
2020-10-03,Tipton,1,0
2020-10-04,Tipton,0,0
2020-10-05,Tipton,0,0
2020-10-06,Tipton,1,0
2020-10-07,Tipton,1,0
2020-10-08,Tipton,1,0
2020-10-09,Tipton,2,0
2020-10-10,Tipton,0,0
2020-10-11,Tipton,4,0
2020-10-12,Tipton,0,0
2020-10-13,Tipton,0,1
2020-10-14,Tipton,0,0
2020-10-15,Tipton,1,1
2020-10-16,Tipton,0,0
2020-10-17,Tipton,0,0
2020-10-18,Tipton,0,0
2020-10-19,Tipton,1,1
2020-10-20,Tipton,1,1
2020-10-21,Tipton,0,0
2020-10-22,Tipton,0,0
2020-10-23,Tipton,0,0
2020-10-24,Tipton,0,0
2020-10-25,Tipton,2,0
2020-10-26,Tipton,0,0
2020-10-27,Tipton,1,1
2020-10-28,Tipton,3,1
2020-10-29,Tipton,1,0
2020-10-30,Tipton,0,0
2020-10-31,Tipton,0,0
2020-11-01,Tipton,1,0
2020-11-02,Tipton,1,1
2020-11-03,Tipton,0,0
2020-11-04,Tipton,1,0
2020-11-05,Tipton,0,1
2020-11-06,Tipton,0,0
2020-11-07,Tipton,0,0
2020-11-08,Tipton,2,0
2020-11-09,Tipton,2,2
2020-11-10,Tipton,1,0
2020-11-11,Tipton,2,0
2020-11-12,Tipton,2,1
2020-11-13,Tipton,1,1
2020-11-14,Tipton,1,0
2020-11-15,Tipton,1,0
2020-03-01,Union,0,0
2020-03-02,Union,0,0
2020-03-03,Union,0,0
2020-03-04,Union,0,0
2020-03-05,Union,0,0
2020-03-06,Union,0,0
2020-03-07,Union,0,0
2020-03-08,Union,0,0
2020-03-09,Union,0,0
2020-03-10,Union,0,0
2020-03-11,Union,0,0
2020-03-12,Union,0,0
2020-03-13,Union,0,0
2020-03-14,Union,0,0
2020-03-15,Union,0,0
2020-03-16,Union,0,0
2020-03-17,Union,0,0
2020-03-18,Union,1,1
